Date,Close
2021-01-04,125.9744644165039
2021-01-05,127.531982421875
2021-01-06,123.23907470703125
2021-01-07,127.44440460205078
2021-01-08,128.54437255859375
2021-01-11,125.55587005615234
2021-01-12,125.38063049316406
2021-01-13,127.41517639160156
2021-01-14,125.48774719238281
2021-01-15,123.76470947265625
2021-01-19,124.43639373779297
2021-01-20,128.52490234375
2021-01-21,133.23643493652344
2021-01-22,135.3780517578125
2021-01-25,139.12579345703125
2021-01-26,139.3594512939453
2021-01-27,138.28863525390625
2021-01-28,133.4505615234375
2021-01-29,128.45677185058594
2021-02-01,130.57888793945312
2021-02-02,131.40631103515625
2021-02-03,130.3842010498047
2021-02-04,133.7425994873047
2021-02-05,133.32826232910156
2021-02-08,133.4744873046875
2021-02-09,132.59707641601562
2021-02-10,131.99266052246094
2021-02-11,131.73915100097656
2021-02-12,131.97314453125
2021-02-16,129.8478546142578
2021-02-17,127.55684661865234
2021-02-18,126.45518493652344
2021-02-19,126.61115264892578
2021-02-22,122.83826446533203
2021-02-23,122.70181274414062
2021-02-24,122.20459747314453
2021-02-25,117.95398712158203
2021-02-26,118.21722412109375
2021-03-01,124.5833740234375
2021-03-02,121.9803695678711
2021-03-03,118.99714660644531
2021-03-04,117.1155776977539
2021-03-05,118.37319946289062
2021-03-08,113.44017028808594
2021-03-09,118.05146026611328
2021-03-10,116.9693374633789
2021-03-11,118.8996353149414
2021-03-12,117.99299621582031
2021-03-15,120.87872314453125
2021-03-16,122.4190673828125
2021-03-17,121.62938690185547
2021-03-18,117.50553131103516
2021-03-19,116.97908020019531
2021-03-22,120.29376983642578
2021-03-23,119.465087890625
2021-03-24,117.07656860351562
2021-03-25,117.56404113769531
2021-03-26,118.16846466064453
2021-03-29,118.34394073486328
2021-03-30,116.891357421875
2021-03-31,119.08487701416016
2021-04-01,119.91355895996094
2021-04-05,122.74078369140625
2021-04-06,123.04301452636719
2021-04-07,124.69059753417969
2021-04-08,127.0888671875
2021-04-09,129.66262817382812
2021-04-12,127.94682312011719
2021-04-13,131.05673217773438
2021-04-14,128.71697998046875
2021-04-15,131.125
2021-04-16,130.7935028076172
2021-04-19,131.45645141601562
2021-04-20,129.76988220214844
2021-04-21,130.1500701904297
2021-04-22,128.6292266845703
2021-04-23,130.94947814941406
2021-04-26,131.33946228027344
2021-04-27,131.01773071289062
2021-04-28,130.22804260253906
2021-04-29,130.1305694580078
2021-04-30,128.16127014160156
2021-05-03,129.2141571044922
2021-05-04,124.6418685913086
2021-05-05,124.88558959960938
2021-05-06,126.48445129394531
2021-05-07,127.15826416015625
2021-05-10,123.87700653076172
2021-05-11,122.95904541015625
2021-05-12,119.89261627197266
2021-05-13,122.04106903076172
2021-05-14,124.46294403076172
2021-05-17,123.31059265136719
2021-05-18,121.92387390136719
2021-05-19,121.76762390136719
2021-05-20,124.32621765136719
2021-05-21,122.49028778076172
2021-05-24,124.12115478515625
2021-05-25,123.92582702636719
2021-05-26,123.87700653076172
2021-05-27,122.34380340576172
2021-05-28,121.68950653076172
2021-06-01,121.36722564697266
2021-06-02,122.12895202636719
2021-06-03,120.64457702636719
2021-06-04,122.93950653076172
2021-06-07,122.94926452636719
2021-06-08,123.76958465576172
2021-06-09,124.15044403076172
2021-06-10,123.15435028076172
2021-06-11,124.36528778076172
2021-06-14,127.42189025878906
2021-06-15,126.60160064697266
2021-06-16,127.09967803955078
2021-06-17,128.70120239257812
2021-06-18,127.40240478515625
2021-06-21,129.19927978515625
2021-06-22,130.83985900878906
2021-06-23,130.56643676757812
2021-06-24,130.28326416015625
2021-06-25,129.9903106689453
2021-06-28,131.6211395263672
2021-06-29,133.13482666015625
2021-06-30,133.75009155273438
2021-07-01,134.05279541015625
2021-07-02,136.67977905273438
2021-07-06,138.69151306152344
2021-07-07,141.18170166015625
2021-07-08,139.88287353515625
2021-07-09,141.7090606689453
2021-07-12,141.11334228515625
2021-07-13,142.22666931152344
2021-07-14,145.6543426513672
2021-07-15,145.00006103515625
2021-07-16,142.9590606689453
2021-07-19,139.1114044189453
2021-07-20,142.72467041015625
2021-07-21,141.9922637939453
2021-07-22,143.3594512939453
2021-07-23,145.0782012939453
2021-07-26,145.4981231689453
2021-07-27,143.33013916015625
2021-07-28,141.5821075439453
2021-07-29,142.22666931152344
2021-07-30,142.4414825439453
2021-08-02,142.1094207763672
2021-08-03,143.9062957763672
2021-08-04,143.5059051513672
2021-08-05,143.6133270263672
2021-08-06,142.9287109375
2021-08-09,142.87982177734375
2021-08-10,142.40057373046875
2021-08-11,142.6549072265625
2021-08-12,145.61830139160156
2021-08-13,145.82369995117188
2021-08-16,147.79931640625
2021-08-17,146.8897247314453
2021-08-18,143.14390563964844
2021-08-19,143.47642517089844
2021-08-20,144.9336700439453
2021-08-23,146.4202880859375
2021-08-24,146.332275390625
2021-08-25,145.0999755859375
2021-08-26,144.2979736328125
2021-08-27,145.33468627929688
2021-08-30,149.75535583496094
2021-08-31,148.49368286132812
2021-09-01,149.1587677001953
2021-09-02,150.27369689941406
2021-09-03,150.90943908691406
2021-09-07,153.24688720703125
2021-09-08,151.7015838623047
2021-09-09,150.68447875976562
2021-09-10,145.69654846191406
2021-09-13,146.26377868652344
2021-09-14,144.86520385742188
2021-09-15,145.75523376464844
2021-09-16,145.5205078125
2021-09-17,142.85047912597656
2021-09-20,139.79905700683594
2021-09-21,140.2782440185547
2021-09-22,142.6451416015625
2021-09-23,143.60357666015625
2021-09-24,143.6915740966797
2021-09-27,142.17564392089844
2021-09-28,138.79168701171875
2021-09-29,139.6914825439453
2021-09-30,138.39068603515625
2021-10-01,139.515380859375
2021-10-04,136.08253479003906
2021-10-05,138.0092315673828
2021-10-06,138.8796844482422
2021-10-07,140.14134216308594
2021-10-08,139.75990295410156
2021-10-11,139.67190551757812
2021-10-12,138.40045166015625
2021-10-13,137.81362915039062
2021-10-14,140.6010284423828
2021-10-15,141.6573028564453
2021-10-18,143.3297119140625
2021-10-19,145.49119567871094
2021-10-20,145.9801483154297
2021-10-21,146.1953582763672
2021-10-22,145.42269897460938
2021-10-25,145.37379455566406
2021-10-26,146.038818359375
2021-10-27,145.57916259765625
2021-10-28,149.21743774414062
2021-10-29,146.50828552246094
2021-11-01,145.686767578125
2021-11-02,146.72348022460938
2021-11-03,148.16116333007812
2021-11-04,147.64280700683594
2021-11-05,148.1717071533203
2021-11-08,147.3490447998047
2021-11-09,147.71136474609375
2021-11-10,144.88076782226562
2021-11-11,144.83175659179688
2021-11-12,146.90821838378906
2021-11-15,146.91799926757812
2021-11-16,147.89747619628906
2021-11-17,150.3363037109375
2021-11-18,154.6263427734375
2021-11-19,157.25125122070312
2021-11-22,157.71160888671875
2021-11-23,158.0935821533203
2021-11-24,158.61268615722656
2021-11-26,153.58810424804688
2021-11-29,156.94760131835938
2021-11-30,161.90367126464844
2021-12-01,161.3845672607422
2021-12-02,160.39527893066406
2021-12-03,158.5147705078125
2021-12-06,161.92327880859375
2021-12-07,167.66281127929688
2021-12-08,171.48269653320312
2021-12-09,170.97340393066406
2021-12-10,175.76290893554688
2021-12-13,172.129150390625
2021-12-14,170.7481231689453
2021-12-15,175.61599731445312
2021-12-16,168.7206573486328
2021-12-17,167.62367248535156
2021-12-20,166.26223754882812
2021-12-21,169.4356689453125
2021-12-22,172.03121948242188
2021-12-23,172.65805053710938
2021-12-27,176.62484741210938
2021-12-28,175.60617065429688
2021-12-29,175.6943817138672
2021-12-30,174.53857421875
2021-12-31,173.92156982421875
2022-01-03,178.2703094482422
2022-01-04,176.0077667236328
2022-01-05,171.32598876953125
2022-01-06,168.46600341796875
2022-01-07,168.6324920654297
2022-01-10,168.65208435058594
2022-01-11,171.48269653320312
2022-01-12,171.92347717285156
2022-01-13,168.65208435058594
2022-01-14,169.5139923095703
2022-01-18,166.31117248535156
2022-01-19,162.81454467773438
2022-01-20,161.12986755371094
2022-01-21,159.07302856445312
2022-01-24,158.29930114746094
2022-01-25,156.49710083007812
2022-01-26,156.40892028808594
2022-01-27,155.9485626220703
2022-01-28,166.8302764892578
2022-01-31,171.18887329101562
2022-02-01,171.0223388671875
2022-02-02,172.2270965576172
2022-02-03,169.34751892089844
2022-02-04,169.06309509277344
2022-02-07,168.34716796875
2022-02-08,171.45602416992188
2022-02-09,172.87802124023438
2022-02-10,168.7982940673828
2022-02-11,165.38546752929688
2022-02-14,165.62088012695312
2022-02-15,169.4553985595703
2022-02-16,169.2200164794922
2022-02-17,165.62088012695312
2022-02-18,164.0713348388672
2022-02-22,161.14886474609375
2022-02-23,156.98086547851562
2022-02-24,159.5993194580078
2022-02-25,161.6686248779297
2022-02-28,161.93338012695312
2022-03-01,160.0504608154297
2022-03-02,163.34561157226562
2022-03-03,163.02198791503906
2022-03-04,160.02102661132812
2022-03-07,156.2257080078125
2022-03-08,154.40162658691406
2022-03-09,159.80528259277344
2022-03-10,155.4607696533203
2022-03-11,151.74395751953125
2022-03-14,147.71319580078125
2022-03-15,152.0969696044922
2022-03-16,156.51011657714844
2022-03-17,157.52024841308594
2022-03-18,160.8154296875
2022-03-21,162.18841552734375
2022-03-22,165.56199645996094
2022-03-23,166.92518615722656
2022-03-24,170.71070861816406
2022-03-25,171.34814453125
2022-03-28,172.21115112304688
2022-03-29,175.50631713867188
2022-03-30,174.33929443359375
2022-03-31,171.240234375
2022-04-01,170.946044921875
2022-04-04,174.996337890625
2022-04-05,171.6815948486328
2022-04-06,168.513916015625
2022-04-07,168.81790161132812
2022-04-08,166.8074951171875
2022-04-11,162.5512237548828
2022-04-12,164.42440795898438
2022-04-13,167.11146545410156
2022-04-14,162.10012817382812
2022-04-18,161.88436889648438
2022-04-19,164.16940307617188
2022-04-20,164.00270080566406
2022-04-21,163.20834350585938
2022-04-22,158.6676483154297
2022-04-25,159.7366485595703
2022-04-26,153.77395629882812
2022-04-27,153.54840087890625
2022-04-28,160.4819793701172
2022-04-29,154.60757446289062
2022-05-02,154.9115753173828
2022-05-03,156.40225219726562
2022-05-04,162.8160400390625
2022-05-05,153.74456787109375
2022-05-06,154.47129821777344
2022-05-09,149.3445281982422
2022-05-10,151.7507781982422
2022-05-11,143.8838348388672
2022-05-12,140.01416015625
2022-05-13,144.48292541503906
2022-05-16,142.94097900390625
2022-05-17,146.5749053955078
2022-05-18,138.30526733398438
2022-05-19,134.8972625732422
2022-05-20,135.13294982910156
2022-05-23,140.5543975830078
2022-05-24,137.85348510742188
2022-05-25,138.01063537597656
2022-05-26,141.21240234375
2022-05-27,146.96774291992188
2022-05-31,146.1820068359375
2022-06-01,146.05438232421875
2022-06-02,148.50970458984375
2022-06-03,142.7838592529297
2022-06-06,143.53024291992188
2022-06-07,146.05438232421875
2022-06-08,145.31777954101562
2022-06-09,140.09280395507812
2022-06-10,134.68115234375
2022-06-13,129.52491760253906
2022-06-14,130.38919067382812
2022-06-15,133.01153564453125
2022-06-16,127.73741149902344
2022-06-17,129.21063232421875
2022-06-21,133.4436492919922
2022-06-22,132.93295288085938
2022-06-23,135.80079650878906
2022-06-24,139.13026428222656
2022-06-27,139.13026428222656
2022-06-28,134.98562622070312
2022-06-29,136.74366760253906
2022-06-30,134.27850341796875
2022-07-01,136.44900512695312
2022-07-05,139.03204345703125
2022-07-06,140.3677978515625
2022-07-07,143.7365264892578
2022-07-08,144.4141845703125
2022-07-11,142.28294372558594
2022-07-12,143.25526428222656
2022-07-13,142.89190673828125
2022-07-14,145.8186798095703
2022-07-15,147.48829650878906
2022-07-18,144.44366455078125
2022-07-19,148.303466796875
2022-07-20,150.3070526123047
2022-07-21,152.57583618164062
2022-07-22,151.33828735351562
2022-07-25,150.21864318847656
2022-07-26,148.8927764892578
2022-07-27,153.9900360107422
2022-07-28,154.54006958007812
2022-07-29,159.60794067382812
2022-08-01,158.62579345703125
2022-08-02,157.152587890625
2022-08-03,163.1632843017578
2022-08-04,162.84902954101562
2022-08-05,162.62277221679688
2022-08-08,162.1506805419922
2022-08-09,162.19989013671875
2022-08-10,166.44866943359375
2022-08-11,165.71099853515625
2022-08-12,169.261474609375
2022-08-15,170.33348083496094
2022-08-16,170.17613220214844
2022-08-17,171.6710662841797
2022-08-18,171.2776641845703
2022-08-19,168.69102478027344
2022-08-22,164.80621337890625
2022-08-23,164.47178649902344
2022-08-24,164.766845703125
2022-08-25,167.22561645507812
2022-08-26,160.92135620117188
2022-08-29,158.71827697753906
2022-08-30,156.2890167236328
2022-08-31,154.6268768310547
2022-09-01,155.3546905517578
2022-09-02,153.24012756347656
2022-09-06,151.98126220703125
2022-09-07,153.38768005371094
2022-09-08,151.9124298095703
2022-09-09,154.77439880371094
2022-09-12,160.7344207763672
2022-09-13,151.30264282226562
2022-09-14,152.7483673095703
2022-09-15,149.85687255859375
2022-09-16,148.2144317626953
2022-09-19,151.9320831298828
2022-09-20,154.31214904785156
2022-09-21,151.18460083007812
2022-09-22,150.22079467773438
2022-09-23,147.94888305664062
2022-09-26,148.28329467773438
2022-09-27,149.25694274902344
2022-09-28,147.36859130859375
2022-09-29,140.1299591064453
2022-09-30,135.9205780029297
2022-10-03,140.10047912597656
2022-10-04,143.6903076171875
2022-10-05,143.9853515625
2022-10-06,143.03134155273438
2022-10-07,137.77944946289062
2022-10-10,138.10398864746094
2022-10-11,136.68772888183594
2022-10-12,136.05828857421875
2022-10-13,140.63160705566406
2022-10-14,136.09762573242188
2022-10-17,140.06117248535156
2022-10-18,141.37905883789062
2022-10-19,141.48724365234375
2022-10-20,141.0250244140625
2022-10-21,144.84100341796875
2022-10-24,146.9850311279297
2022-10-25,149.82736206054688
2022-10-26,146.8866729736328
2022-10-27,142.4117431640625
2022-10-28,153.17127990722656
2022-10-31,150.8108673095703
2022-11-01,148.165283203125
2022-11-02,142.637939453125
2022-11-03,136.58937072753906
2022-11-04,136.3234100341797
2022-11-07,136.85536193847656
2022-11-08,137.4267578125
2022-11-09,132.8655548095703
2022-11-10,144.68719482421875
2022-11-11,147.4751434326172
2022-11-14,146.0762481689453
2022-11-15,147.8101043701172
2022-11-16,146.57870483398438
2022-11-17,148.48001098632812
2022-11-18,149.04150390625
2022-11-21,145.81024169921875
2022-11-22,147.94802856445312
2022-11-23,148.82479858398438
2022-11-25,145.90879821777344
2022-11-28,142.0766143798828
2022-11-29,139.07191467285156
2022-11-30,145.82998657226562
2022-12-01,146.10580444335938
2022-12-02,145.6132354736328
2022-12-05,144.4507598876953
2022-12-06,140.78607177734375
2022-12-07,138.8453826904297
2022-12-08,140.52993774414062
2022-12-09,140.04721069335938
2022-12-12,142.34259033203125
2022-12-13,143.3080291748047
2022-12-14,141.0816192626953
2022-12-15,134.47132873535156
2022-12-16,132.51089477539062
2022-12-19,130.4027099609375
2022-12-20,130.33375549316406
2022-12-21,133.4369354248047
2022-12-22,130.26478576660156
2022-12-23,129.90029907226562
2022-12-27,128.09750366210938
2022-12-28,124.16677856445312
2022-12-29,127.68372344970703
2022-12-30,127.99894714355469
2023-01-03,123.2112045288086
2023-01-04,124.4820327758789
2023-01-05,123.16194152832031
2023-01-06,127.69355773925781
2023-01-09,128.2156982421875
2023-01-10,128.7870635986328
2023-01-11,131.50608825683594
2023-01-12,131.42724609375
2023-01-13,132.7571563720703
2023-01-17,133.91966247558594
2023-01-18,133.20054626464844
2023-01-19,133.2595977783203
2023-01-20,135.82098388671875
2023-01-23,139.01283264160156
2023-01-24,140.4116973876953
2023-01-25,139.7516632080078
2023-01-26,141.8204803466797
2023-01-27,143.76119995117188
2023-01-30,140.87472534179688
2023-01-31,142.14556884765625
2023-02-01,143.26861572265625
2023-02-02,148.5784912109375
2023-02-03,152.20379638671875
2023-02-06,149.4749755859375
2023-02-07,152.35159301757812
2023-02-08,149.6621551513672
2023-02-09,148.62779235839844
