Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2021-02-11,15.207982063293457,15.229422356874197,14.883146161796272,14.938241392149193,450828000
2021-02-12,14.919295310974121,15.248369834422629,14.733566916671759,15.007796320212169,374756000
2021-02-16,15.287259101867676,15.329391251477393,14.908075461379754,15.022005252212074,321960000
2021-02-17,14.864201545715332,15.180811343673051,14.738554464810823,15.128457838546128,274756000
2021-02-18,14.787416458129883,14.83154190660509,14.5341280721423,14.687696501315875,233868000
2021-02-19,14.884642601013184,15.134439861142546,14.80511617951891,14.982367357934063,271724000
2021-02-22,14.315491676330566,15.090811453956276,14.284827635904886,14.733316330627298,325884000
2021-02-23,14.10234260559082,14.198821553836638,13.351952265234438,14.035779263801077,391780000
2021-02-24,14.458338737487793,14.466067513196569,13.717422369270516,14.08314457417038,448320000
2021-02-25,13.270181655883789,14.33443901715153,13.179188080871866,14.00611199836621,824436000
2021-02-26,13.676039695739746,13.815646473279205,13.323530680452917,13.713932284643422,500932000
2021-03-01,13.802933692932129,13.885950280412095,13.515242901527062,13.836090305328044,353184000
2021-03-02,13.368656158447266,13.881463899435085,13.358434810228255,13.861021202997064,264116000
2021-03-03,12.768841743469238,13.413777543276217,12.762858052083374,13.388598869860433,377592000
2021-03-04,12.33556079864502,12.938615575725441,12.04986423160692,12.764853610702268,573344000
2021-03-05,12.426552772521973,12.514804603359082,11.646496134063495,12.514804603359082,542840000
2021-03-08,11.56074047088623,12.436277690098503,11.53406492027041,12.415087507609316,543112000
2021-03-09,12.489449501037598,12.5857115477266,12.029583156574535,12.100408589821392,521824000
2021-03-10,12.437576293945312,12.948066572746527,12.42685292339801,12.808910100942292,384376000
2021-03-11,12.961533546447754,13.014154358534435,12.703170905345067,12.91814061708739,299916000
2021-03-12,12.824374198913574,12.857043763325269,12.559028764148305,12.617134944070317,243964000
2021-03-15,13.158798217773438,13.174260154911902,12.735841507996014,12.83310149724649,221988000
2021-03-16,13.258550643920898,13.479255898576616,13.0844794904959,13.323639558080519,272128000
2021-03-17,13.308428764343262,13.4201527389685,12.957543753879627,13.00767018394586,243864000
2021-03-18,12.69119930267334,13.15156406420649,12.685712993877715,13.10418126861368,293896000
2021-03-19,12.814146995544434,12.889710986982735,12.581471167444477,12.718632702400825,299208000
2021-03-22,13.15381145477295,13.361549203796526,12.87499901936367,12.880984776838993,297804000
2021-03-23,13.038594245910645,13.311670133271603,12.989215559028459,13.221642146480182,222048000
2021-03-24,12.611896514892578,13.126877093413306,12.605662461359328,13.118896401350066,245840000
2021-03-25,12.504410743713379,12.6834697198719,12.241808987248234,12.468749258322461,295144000
2021-03-26,12.80766487121582,12.824623248846297,12.34306088171137,12.523615375554263,363968000
2021-03-29,12.91639518737793,13.030364297959583,12.668755911865413,12.788709827744805,273520000
2021-03-30,12.84008502960205,12.943330782149033,12.673745284717413,12.810408344776906,200204000
2021-03-31,13.315413475036621,13.437362342286544,12.950562913977166,12.983481725827332,314776000
2021-04-01,13.77777099609375,13.83587716537541,13.47800941308957,13.538860163952092,308276000
2021-04-05,13.95309066772461,13.979525226057607,13.699216354541514,13.833385984222154,255672000
2021-04-06,13.827397346496582,14.019673114856985,13.739614501010701,13.965307570164205,191744000
2021-04-07,14.1087064743042,14.208459897547266,13.677769060228261,13.846602230892788,251284000
2021-04-08,14.281780242919922,14.435900177020958,14.213946732959487,14.217688306990038,244416000
2021-04-09,14.364575386047363,14.372556078838363,14.14012946049153,14.179033078443032,195172000
2021-04-12,15.171586036682129,15.314733359052873,14.104467750993999,14.254597823171693,869324000
2021-04-13,15.640928268432617,15.661378021363982,15.088540447915161,15.194030388057516,676212000
2021-04-14,15.239418029785156,15.681826557633755,15.190039338700716,15.586561501348141,385500000
2021-04-15,16.097553253173828,16.17436349825913,15.59304674396962,15.623970620941911,598480000
2021-04-16,15.8733549118042,16.125982027135557,15.826220403097025,16.01350839262557,335208000
2021-04-19,15.323958396911621,15.768612048726274,15.195525285421995,15.498278823834138,404420000
2021-04-20,15.133927345275879,15.458875362058153,14.926189618252145,15.285552882888071,334132000
2021-04-21,15.322711944580078,15.324706879775038,15.065097029883184,15.081555958737745,216776000
2021-04-22,14.813714981079102,15.400517901418528,14.747128677340898,15.33717372365206,277788000
2021-04-23,15.227696418762207,15.29727466051768,14.863594577488568,14.897510379080412,227500000
2021-04-26,15.439922332763672,15.440920276031514,15.087791058443576,15.147643871309407,197796000
2021-04-27,15.343908309936523,15.63194762998392,15.316725060501184,15.540173958472135,164572000
2021-04-28,15.239171028137207,15.494043326792815,15.178071960603255,15.326705609702044,209416000
2021-04-29,15.28704833984375,15.398523064906703,15.034421258054362,15.362112884221467,173196000
2021-04-30,14.972576141357422,15.327201831127287,14.96010708165607,15.13717115419707,201912000
2021-05-03,14.800250053405762,15.209241257751458,14.751121563712845,15.08779089742156,203912000
2021-05-04,14.315943717956543,14.601489619166298,13.975783018917165,14.601240371190695,405324000
2021-05-05,14.422929763793945,14.77705690361153,14.352104335830429,14.67281322109117,292024000
2021-05-06,14.487271308898926,14.535402805545267,14.183022295182871,14.459589562260682,193380000
2021-05-07,14.775811195373535,14.933920995149085,14.635656764528989,14.771821324795141,229328000
2021-05-10,14.230655670166016,14.769576460567666,14.214944484231708,14.750872395980661,268904000
2021-05-11,14.2710542678833,14.319435012067427,13.71617310026738,13.790988399639572,285584000
2021-05-12,13.724651336669922,14.225166920041739,13.67552285196865,13.975033276670255,303408000
2021-05-13,13.631630897521973,14.046109333462992,13.42588811866728,13.999224078927785,285404000
2021-05-14,14.207961082458496,14.292752013541277,13.714677433186372,13.855829803441582,258616000
2021-05-17,14.13065242767334,14.134393050426326,13.819420627888771,14.122173238813382,216980000
2021-05-18,13.981268882751465,14.368813321991661,13.969547568974676,14.231901032825663,186256000
2021-05-19,14.031146049499512,14.044862298330735,13.509931447897435,13.533123876129947,344000000
2021-05-20,14.57655143737793,14.647626114558799,14.23539279664413,14.267313661284234,321592000
2021-05-21,14.95486831665039,15.184552232588912,14.832919461611446,15.126445108164015,672992000
2021-05-24,15.573594093322754,15.706266327666086,15.138665855139163,15.175076040317867,554816000
2021-05-25,15.609254837036133,15.779584439719866,15.444411543967227,15.727213823403543,435408000
2021-05-26,15.661375045776367,15.754894404271841,15.547905385492475,15.695541043507959,370440000
2021-05-27,15.449895858764648,15.711251361963061,15.421964867002261,15.66112493529576,581476000
2021-05-28,16.20453643798828,16.23745619906393,15.462866702379829,15.462866702379829,644536000
2021-06-01,16.224489212036133,16.347935473642835,15.864127958324758,16.229976473614617,472804000
2021-06-02,16.73697280883789,16.877128178251017,16.195558646312733,16.21226777374694,594168000
2021-06-03,16.928001403808594,17.216541131071583,16.5422035955669,16.659664080908772,580008000
2021-06-04,17.535009384155273,17.61755424083514,17.053446982678363,17.07040345886154,617120000
2021-06-07,17.575658798217773,17.768683328317508,17.15045876950315,17.528027688444322,575756000
2021-06-08,17.41405487060547,17.57814946975256,17.208560371373252,17.484131607589486,323848000
2021-06-09,17.319509506225586,17.53577685955068,17.21723925543064,17.47665921555481,381656000
2021-06-10,17.3861141204834,17.452965945027934,17.137671136572692,17.311282630136223,287772000
2021-06-11,17.785472869873047,17.899218794058417,17.404823958700685,17.440493617838474,416308000
2021-06-14,17.978540420532227,17.999244162607233,17.62333583892256,17.866042920276705,321376000
2021-06-15,17.74880599975586,17.9760485675202,17.688441808318867,17.87502480453141,243032000
2021-06-16,17.7705078125,17.914686108212543,17.54526157802343,17.75105249680479,307124000
2021-06-17,18.615615844726562,18.7929688306479,17.716627352704926,17.73483614068346,809656000
2021-06-18,18.597164154052734,19.3317713907786,18.54253586821798,18.74209039865033,968856000
2021-06-21,18.38612937927246,18.495136607237573,17.782978507688828,18.394110948679845,672384000
2021-06-22,18.844600677490234,18.921430408685627,18.34496858666156,18.430278496257454,580144000
2021-06-23,19.01471710205078,19.110004909090883,18.865550862713647,18.965328063338884,332356000
2021-06-24,19.16264533996582,19.376667140371925,19.0456565249528,19.184846818923116,320924000
2021-06-25,18.98853302001953,19.302332029426786,18.852338209521378,19.237476542149953,278364000
2021-06-28,19.940406799316406,20.03394760894078,19.275892522351057,19.318047927502214,495436000
2021-06-29,19.98206329345703,20.053901233491175,19.61313737146754,19.838134302070934,367632000
2021-06-30,19.957862854003906,20.117505644957735,19.819422413072925,19.954619984922232,326568000
2021-07-01,20.166898727416992,20.41035374685743,19.974328596973308,20.080092966260256,480136000
2021-07-02,20.441282272338867,20.45949296291919,20.24247763436387,20.39463747913961,342764000
2021-07-06,20.652313232421875,20.795492403590373,20.30484087767398,20.691225766653048,446708000
2021-07-07,20.3262882232666,20.82841529094071,20.28662778206436,20.80696363579524,418428000
2021-07-08,19.858333587646484,20.088069151199225,19.65678472051413,19.812187411507026,503300000
2021-07-09,20.005510330200195,20.035444075342934,19.710171276544106,19.917956647255515,296624000
2021-07-12,20.466724395751953,20.486927621817394,20.142698220207457,20.194831526051157,321984000
2021-07-13,20.204811096191406,20.41558998557854,20.06911490682044,20.354974593131452,290708000
2021-07-14,19.797225952148438,20.37219021147144,19.708675050402782,20.312324625479327,380100000
2021-07-15,18.923927307128906,19.802712615853245,18.81641780631907,19.767541563589802,550564000
2021-07-16,18.12047576904297,19.114253634630632,18.032672782425777,18.98803672242513,688224000
2021-07-19,18.737842559814453,18.999506326648362,17.825631445000248,17.875271703441314,749060000
2021-07-20,18.570463180541992,18.79595864969722,18.123463026176193,18.68819987082343,434687000
2021-07-21,19.366687774658203,19.483427275787093,18.700179101263714,18.839866091952974,371017000
2021-07-22,19.550277709960938,19.842623177456858,19.232986505120362,19.598170937456786,323826000
2021-07-23,19.51435661315918,19.656039936097546,19.207043356145515,19.612137498497777,195672000
2021-07-26,19.250946044921875,19.39861459525191,18.871792949550414,19.267908307327364,203943000
2021-07-27,19.16513442993164,19.578210080581876,18.699175656661474,19.222006433543775,248863000
2021-07-28,19.4594783782959,19.60215891676379,18.952612583216847,19.275888967902034,202191000
2021-07-29,19.618122100830078,19.80869584189757,19.28486593170964,19.47543967277713,190781000
2021-07-30,19.455486297607422,19.586192570661208,19.220012897722576,19.374665779501278,183497000
2021-08-02,19.70592498779297,19.916454551964733,19.31779315905893,19.656037331339196,217444000
2021-08-03,19.770782470703125,20.17687382086152,19.17710902193863,19.69594907533359,301811000
2021-08-04,20.2287540435791,20.27265647160843,19.783748345309515,19.945387459474443,231309000
2021-08-05,20.590944290161133,20.686730720342474,20.29660255480396,20.454250895886414,211435000
2021-08-06,20.3205509185791,20.524096148760073,20.164898907628032,20.478199273286513,178497000
2021-08-09,20.249711990356445,20.46223602836236,20.098050750515416,20.400374106685497,146443000
2021-08-10,19.891515731811523,20.38441290505014,19.790739367084083,20.276654093629627,179238000
2021-08-11,19.655044555664062,20.004263972898688,19.38664568006747,19.99827684320119,185925000
2021-08-12,19.860580444335938,19.984302369421908,19.576216606059397,19.8256587030102,151652000
2021-08-13,20.142953872680664,20.16889683278907,19.806705933511502,19.86058629491036,183063000
2021-08-16,19.905481338500977,20.24172919957382,19.409588774585117,20.09006796888295,210876000
2021-08-17,19.414581298828125,19.725885371220297,19.224007514423867,19.64107405193435,204585000
2021-08-18,18.997512817382812,19.590187158874645,18.95760116460458,19.456485405778384,285913000
2021-08-19,19.753822326660156,20.449267516834226,18.720132893608813,19.450499831207676,766555000
2021-08-20,20.769546508789062,20.818436946088394,19.88851761093091,19.946386836987667,675741000
2021-08-23,21.90900421142578,21.947916747279645,20.903253990213756,20.924207040526813,575807000
2021-08-24,21.744369506835938,21.90999945326239,21.486945796783075,21.70445975402652,297299000
2021-08-25,22.163433074951172,22.419859572593847,21.673529472839984,21.68849539272734,347701000
2021-08-26,22.018760681152344,22.29015313079848,21.741381101605732,22.150466120406026,237940000
2021-08-27,22.585485458374023,22.67129398333885,22.117532210084512,22.134494471013152,304722000
2021-08-30,22.637371063232422,22.99157841787661,22.500677648901885,22.779054385708566,262580000
2021-08-31,22.338985443115234,22.64834767167244,22.074530788334712,22.64834767167244,259850000
2021-09-01,22.39487075805664,22.650345047811708,22.311043792069864,22.4387809369474,201767000
2021-09-02,22.349964141845703,22.546559703912333,22.2491719184046,22.47171310768264,187834000
2021-09-03,22.796045303344727,22.938751008342507,22.154367377268184,22.279110432537877,280532000
2021-09-07,22.61541748046875,22.851929824701582,22.475703964992363,22.786065507103327,198107000
2021-09-08,22.29308319091797,22.563526062752924,21.93182586082569,22.466725323109348,254434000
2021-09-09,22.131412506103516,22.491670487300535,22.085507536787368,22.26613522548103,196856000
2021-09-10,22.431798934936523,22.57949354520945,22.22422627932548,22.302065073465506,248376000
2021-09-13,22.106468200683594,22.91679945314238,21.813071877295915,22.637374292609916,297500000
2021-09-14,22.19628143310547,22.363935372792017,22.040601959070237,22.229212641217604,199755000
2021-09-15,22.295076370239258,22.321023900271747,21.920847204700245,22.2631425592537,166538000
2021-09-16,22.19628143310547,22.231209337206835,21.881928392765175,22.13740269427345,156033000
2021-09-17,21.854984283447266,22.275118448091163,21.78512847263095,22.25416170484627,294503000
2021-09-20,21.069599151611328,21.388941027272594,20.619526053194374,21.10253035461788,349440000
2021-09-21,21.202327728271484,21.380958731216275,20.90693664793861,21.372975754388563,204688000
2021-09-22,21.89589500427246,21.91485504680401,21.15242569269624,21.322076293117334,268726000
2021-09-23,22.435787200927734,22.488677753626337,21.845003134420406,22.094489243871266,248555000
2021-09-24,22.035608291625977,22.103469298400736,21.81606122261383,22.024631223689532,217655000
2021-09-27,21.615476608276367,21.754190825746935,21.28116613158087,21.66537306934412,245215000
2021-09-28,20.65645408630371,21.37497539579323,20.60855241188065,21.1703968348254,343069000
2021-09-29,20.47482681274414,20.973799045887088,20.424928447373038,20.8969576569864,218394000
2021-09-30,20.673416137695312,21.022697064179454,20.645473815850814,20.725309293039082,221009000
2021-10-01,20.69936180114746,20.8161199625749,20.16146834727318,20.70734477711829,240978000
2021-10-04,19.691444396972656,20.499779039253983,19.514808146330243,20.461857035551912,345635000
2021-10-05,20.408967971801758,20.60556358693941,19.813194843679714,19.90899820816738,279282000
2021-10-06,20.65744972229004,20.6774071635698,20.038723360348456,20.078642049763726,297202000
2021-10-07,21.03168296813965,21.27817502268132,20.92889403595207,21.048646320675772,256919000
2021-10-08,20.78818130493164,21.16241049332735,20.732296656436677,21.057626777399292,151258000
2021-10-11,20.652462005615234,21.019705627765678,20.468840194540014,20.532709726416876,163388000
2021-10-12,20.628511428833008,21.013717707370695,20.48580570766781,20.785188312861532,162134000
2021-10-13,20.895957946777344,20.946853707427614,20.67042266932905,20.87500120476158,180652000
2021-10-14,21.7012996673584,21.710280040317638,21.07858180049667,21.24424093983298,243589000
2021-10-15,21.817062377929688,21.885920792719308,21.6174746181001,21.765169217756938,226994000
2021-10-18,22.176319122314453,22.245177525031334,21.599506276756042,21.70429187848003,189494000
2021-10-19,22.244184494018555,22.333000354248618,21.991704268986588,22.23021142807593,161473000
2021-10-20,22.05756187438965,22.386883392945418,21.936810333681272,22.25914627310749,146276000
2021-10-21,22.645355224609375,22.66431717444452,22.037607791883655,22.051578953476707,187590000
2021-10-22,22.67928695678711,23.082455872198555,22.51462710104004,22.776087696887597,249384000
2021-10-25,23.118385314941406,23.306996024882274,22.72319933879343,22.92578121243362,230235000
2021-10-26,24.66619110107422,25.207078693379014,23.874821912832736,23.939688832608766,485898000
2021-10-27,24.40074348449707,25.03843001924272,24.23209022376297,24.423696925851313,245990000
2021-10-28,24.889732360839844,24.89871463743383,24.472592314193292,24.82686213496586,234204000
2021-10-29,25.514448165893555,25.656156492279774,24.948614160155966,24.94961155653505,292503000
2021-11-01,25.77391242980957,25.84077414831852,25.17514534532995,25.59627881018903,265740000
2021-11-02,26.34672737121582,26.623158377452754,25.746962995391332,25.768919034563826,294112000
2021-11-03,26.5433292388916,26.728947751139437,26.181076395550274,26.615181750416074,239910000
2021-11-04,29.739742279052734,31.30052653095148,27.062256834548624,27.17302872617055,1153631000
2021-11-05,29.690839767456055,31.33545079424875,29.34954185584099,30.124945007142678,851260000
2021-11-08,30.74068260192871,31.03607369583626,29.8455251398631,30.08702828256524,503101000
2021-11-09,30.593982696533203,32.243586659600666,29.9024083019337,32.215644336725056,646746000
2021-11-10,29.398447036743164,30.786588600174127,28.7188470671738,29.29566001580233,636206000
2021-11-11,30.327533721923828,30.527123389718387,29.715794759201316,30.4053744156664,332172000
2021-11-12,30.327533721923828,30.616938549883123,29.569095649103904,29.948315637227935,413054000
2021-11-15,29.963281631469727,30.581008726244367,29.186880973756832,30.48919878124828,384909000
2021-11-16,30.140918731689453,30.327534638931564,29.64494054309698,29.697833005821565,264484000
2021-11-17,29.20085334777832,30.446289165355424,28.740800497149056,30.355474709419386,428508000
2021-11-18,31.60988998413086,32.692658808729135,31.25661755420569,32.300468889918044,781711000
2021-11-19,32.91720199584961,33.01999092531616,31.839421944726077,32.17672655199687,533867000
2021-11-22,31.89031219482422,34.57578069243723,31.834427549306902,33.4481023989034,754335000
2021-11-23,31.68073844909668,32.293476538358505,30.816517601787297,31.470171770756288,532163000
2021-11-24,32.60682678222656,32.78745442884217,30.8644160156458,31.396321189058206,435162000
2021-11-26,31.438247680664062,32.642765590084494,31.28556228505544,32.53299107956863,283069000
2021-11-29,33.30739212036133,33.34331741870342,31.97014645706555,32.29946994005568,454964000
2021-11-30,32.60882568359375,33.28443590404543,31.798496565026007,33.100812239560405,622066000
2021-12-01,31.374223709106445,33.22464122012574,31.319329740346443,33.154776861217016,484368000
2021-12-02,32.06388473510742,32.41520534090074,30.965013655135916,31.153649310235703,472890000
2021-12-03,30.633663177490234,32.06688783545897,30.07174997453315,31.9381356119685,544325000
2021-12-06,29.97892951965332,30.18253369080409,27.983793678236385,29.82223155843537,658938000
2021-12-07,32.36430358886719,32.38626422162918,30.591738246734344,30.897148284520917,593053000
2021-12-08,31.764467239379883,32.22757083379196,31.360249588511806,31.937133093041922,475551000
2021-12-09,30.431053161621094,32.14273959159787,30.369172752689572,31.672647606673255,488507000
2021-12-10,30.139617919921875,31.244478098261293,29.803269551316273,31.089777075680235,488825000
2021-12-13,28.106555938720703,30.23543355753482,28.061642860593963,30.19052047940808,598344000
2021-12-14,28.28221321105957,28.62255352658214,27.1973149206465,27.645446231268327,667035000
2021-12-15,30.40011215209961,30.441033250824958,27.7841791365001,28.345092875773645,698297000
2021-12-16,28.332117080688477,31.099756612539498,28.038686765312615,31.091772658065082,707366000
2021-12-17,27.747249603271484,28.86608252956396,27.706328507960936,27.930893869344864,713758000
2021-12-20,27.665409088134766,28.08958664914624,27.092519430074276,27.25220994036055,461847000
2021-12-21,29.018787384033203,29.063700457531855,27.348022192079924,28.319142478736474,524385000
2021-12-22,29.34316062927246,29.497861653248666,28.393998983391853,28.8351458054204,395184000
2021-12-23,29.582698822021484,30.00088942826011,29.374103229996813,29.697476273561453,343022000
2021-12-27,30.885173797607422,31.026899467312578,29.58269644654039,29.60265823746476,403686000
2021-12-28,30.26338005065918,31.269430741139406,29.953977992076766,31.251465890177478,420591000
2021-12-29,29.9429931640625,30.48893643463612,29.30922069445387,30.214468521948493,343139000
2021-12-30,29.528797149658203,30.398113396990578,29.482886560839695,29.769330409557224,308864000
2021-12-31,29.35413932800293,29.97194400779478,29.274294067292963,29.616631360255656,266530000
2022-01-03,30.06276512145996,30.651624582903967,29.727414293582168,29.75735697767053,391547000
2022-01-04,29.233373641967773,30.409095675209777,28.29419292188651,30.218464956704405,527154000
2022-01-05,27.550630569458008,29.359127526177748,27.479768693565187,28.893029463658266,498064000
2022-01-06,28.12352180480957,28.38301936449731,27.012674649326257,27.586561835852063,454186000
2022-01-07,27.194320678710938,28.367050088301752,27.00468748968169,28.086593233674098,409939000
2022-01-10,27.347026824951172,27.415893669977173,25.594421205944393,26.529609965171062,594681000
2022-01-11,27.763219833374023,28.010741462593767,26.787111899859354,27.27017541907624,404089000
2022-01-12,27.944868087768555,28.539714564955542,27.554623289676226,28.012735506788296,383413000
2022-01-13,26.52362060546875,28.42493625647017,26.446767908799874,28.324131697586143,540171000
2022-01-14,26.88990592956543,27.144413942231388,26.159320932535426,26.24914706598686,395832000
2022-01-18,25.852922439575195,26.586502096835268,25.720180142919816,26.209232613206122,424270000
2022-01-19,25.018537521362305,26.49168380986728,25.003567129964498,26.02858206203493,488315000
2022-01-20,24.103307723999023,25.529545731359246,24.031446427083026,25.255077800339837,435181000
2022-01-21,23.328811645507812,24.77500970305523,23.218026180646312,23.461553938187595,718958000
2022-01-24,23.326812744140625,23.334796698374127,20.847616010504623,22.286827510617645,913982000
2022-01-25,22.280839920043945,22.898644579433583,21.957466910396736,22.502410844337714,664616000
2022-01-26,22.72797203063965,24.010487462454297,22.256884472463902,23.195067611762184,755959000
2022-01-27,21.90157127380371,23.94860623626606,21.63309038318476,23.522431799862392,573353000
2022-01-28,22.79584503173828,22.813809883208478,21.254829324418658,21.969444731157765,543774000
2022-01-31,24.43865966796875,24.461615916333805,23.007432099177755,23.13717992402368,564680000
2022-02-01,24.590368270874023,25.09638806614209,23.843813269742828,25.05546696522535,518925000
2022-02-02,25.19319725036621,25.767084393020323,24.505528293848347,25.74413004951072,543419000
2022-02-03,23.901700973510742,25.02851797372646,23.734026501108175,24.410715212297134,410178000
2022-02-04,24.271982192993164,24.58737122731306,23.58631015608026,23.925652956622258,354829000
2022-02-07,24.68019676208496,25.133317663093663,24.155212644397917,24.324884078552188,376868000
2022-02-08,25.059459686279297,25.181223570518206,23.93364013673913,24.311907144504435,410359000
2022-02-09,26.653369903564453,26.673331693511606,25.303984503910602,25.572463535153865,524282000
2022-02-10,25.77406883239746,26.87293988693231,25.550502909941205,25.944739636313447,513200000
2022-02-11,23.902700424194336,26.101442533660926,23.7270419828092,25.865898715581448,605472000
2022-02-14,24.220081329345703,24.82690559783672,23.709070216725344,23.887724983214174,440424000
2022-02-15,26.443775177001953,26.49367774510804,24.73608279745119,24.900762795130042,699869000
2022-02-16,26.45974349975586,26.530607279677454,25.502597989095346,26.208231811287334,732676000
2022-02-17,24.45962142944336,25.735150594170214,24.118283550495068,25.580449565020423,810595000
2022-02-18,23.596294403076172,24.937695983788053,23.055342404998548,24.620309963998448,761255000
2022-02-22,23.34477996826172,24.01747672423465,22.955534556689436,22.990466739591504,633422000
2022-02-23,22.343717575073242,24.10830099326957,22.257885303841995,23.755982820677037,566511000
2022-02-24,23.70208740234375,23.753986916908737,20.849612945501377,20.974371284148294,735801000
2022-02-25,24.110300064086914,24.170183541018115,23.335801130970957,23.675144006350113,528866000
2022-02-28,24.337854385375977,24.617313720025166,23.661165729918974,23.945614559981106,477319000
2022-03-01,23.43160629272461,24.32986765752615,23.087274038657856,24.24403349765344,412056000
2022-03-02,24.177291870117188,24.365959685395882,23.373712936549165,23.714111250736686,389642000
2022-03-03,23.672191619873047,24.28311214293399,23.427622730537685,24.219223896975237,365095000
2022-03-04,22.895557403564453,23.63824497847324,22.44235747690305,23.342767392238667,431415000
2022-03-07,21.314348220825195,22.992385688642184,21.292387654278762,22.77676506442822,450821000
2022-03-08,21.4760684967041,22.333553243090844,20.61359149961065,21.271430009401858,557467000
2022-03-09,22.973417282104492,23.17905339926174,22.20776960420363,22.347522120331348,492742000
2022-03-10,22.61804962158203,22.74781956359875,21.843416915189174,22.491272744824204,428066000
2022-03-11,22.061033248901367,23.10419076158427,22.00712760972228,22.98140654078104,367209000
2022-03-14,21.292390823364258,22.22274672696289,21.121692803109244,21.830440015715702,385354000
2022-03-15,22.932493209838867,22.99737913390775,21.284405208779518,21.480058765436652,491996000
2022-03-16,24.452804565429688,24.553626296633002,23.13113987283626,23.458560601182327,671422000
2022-03-17,24.722328186035156,24.798192476295053,23.863844107563466,24.077467438937035,471941000
2022-03-18,26.406354904174805,26.522151490123896,24.580581386606394,24.755272049910502,730719000
2022-03-21,26.68685531616211,27.104119369024996,25.92120768042954,26.460256334065715,591727000
2022-03-22,26.477231979370117,27.189973726396275,26.02602929912915,26.679873158121083,547007000
2022-03-23,25.588802337646484,26.565076642038694,25.529906352527405,26.079933507125094,502120000
2022-03-24,28.10036277770996,28.270063093192512,25.86131782488274,26.11986190750109,877379000
2022-03-25,27.643169403076172,28.307995393290817,27.2229122356588,27.836827561473978,579016000
2022-03-28,28.16924285888672,28.20018833538596,27.158028538413475,27.707059896183978,425494000
2022-03-29,28.605470657348633,28.894958306684245,27.930662062478252,28.644401446440966,488984000
2022-03-30,27.641172409057617,28.445750877229376,27.454501887834226,28.254090010683303,463487000
2022-03-31,27.237882614135742,28.19818609722304,27.22191198648288,27.733008247092833,523440000
2022-04-01,26.66489601135254,27.44751390350654,26.22068102801102,27.326726985234544,517235000
2022-04-04,27.311756134033203,27.509406950687776,26.566073594108467,26.680870583661918,397120000
2022-04-05,25.885272979736328,27.270825865218463,25.774468656427768,27.20593995323083,436615000
2022-04-06,24.363962173461914,25.25538717602562,23.960675226004746,24.89003332893193,703833000
2022-04-07,24.16531753540039,24.678411208744393,23.436605101270906,24.397906520431153,557992000
2022-04-08,23.07823371887207,23.88081687759532,23.021335019105305,23.874826939519217,524781000
2022-04-11,21.87835121154785,22.280640436406088,21.62180443778006,22.174828362922163,575207000
2022-04-12,21.466079711914062,22.684927279513232,21.244471063259667,22.497259071532707,662258000
